,page,origin_x,origin_y,concatenated_text
421,4,77.66400146484375,697.7799682617188,LM51 CAB 
422,4,171.6199951171875,697.7799682617188,Ford 
423,4,272.69000244140625,683.260009765625,Tourneo Custom 310 T-NIUM TDCi 
424,4,77.66400146484375,712.8999633789062,SH63 AVK 
425,4,171.6199951171875,712.8999633789062,Nissan 
426,4,272.69000244140625,712.8999633789062,NV200 
427,4,77.66400146484375,728.0199584960938,SF11 KHM 
428,4,171.6199951171875,728.0199584960938,Peugeot 
429,4,272.69000244140625,728.0199584960938,Partner 
430,4,77.66400146484375,743.0159912109375,SC66 MWA 
431,4,171.6199951171875,743.0159912109375,Renault 
432,4,272.69000244140625,743.0159912109375,Trafic 
433,4,77.66400146484375,758.135986328125,JP55 JGP 
434,4,171.6199951171875,758.135986328125,Vauxhall 
435,4,272.69000244140625,758.135986328125,Vivario 
436,5,217.8500061035156,49.55999755859375,East Lothian Council 
437,5,297.6499938964844,66.5999755859375, 
438,5,199.25,83.51995849609375,FOI Ref: 2024/ELF14849 
439,5,72.02400207519531,96.8599853515625,  
440,5,77.66400146484375,112.4599609375,DV16 RCO 
441,5,171.6199951171875,112.4599609375,Vauxhall 
442,5,272.69000244140625,112.4599609375,VX8 
443,5,77.66400146484375,127.5799560546875,SF18 PXT 
444,5,171.6199951171875,127.5799560546875,Ford 
445,5,272.69000244140625,127.5799560546875,Alllied Pro-Cab 
446,5,77.66400146484375,142.5799560546875,SF14 BHY 
447,5,171.6199951171875,142.5799560546875,Peugeot 
448,5,272.69000244140625,142.5799560546875,Premier 
449,5,77.66400146484375,157.70001220703125,SF64 HFA 
450,5,171.6199951171875,157.70001220703125,Peugeot 
451,5,272.69000244140625,157.70001220703125,7TP 
452,5,77.66400146484375,172.82000732421875,YY18 ZHK 
453,5,171.6199951171875,172.82000732421875,Volkswagen 
454,5,272.69000244140625,172.82000732421875,Caddy Maxi 
455,5,77.66400146484375,187.82000732421875,SF68KTE 
456,5,171.6199951171875,187.82000732421875,Ford 
457,5,272.69000244140625,187.82000732421875,Allied Procab 
458,5,77.66400146484375,202.94000244140625,LK16 MGJ 
459,5,171.6199951171875,202.94000244140625,Vauxhall 
460,5,272.69000244140625,202.94000244140625,Vivaro Combi CDTI S/S 
461,5,77.66400146484375,218.05999755859375,SF17 BTE 
462,5,171.6199951171875,218.05999755859375,Ford 
463,5,272.69000244140625,218.05999755859375,Tourneo Connect 
464,5,77.66400146484375,233.17999267578125,SF20 AWG 
465,5,171.6199951171875,233.17999267578125,Ford Pro Cab 
466,5,272.69000244140625,233.17999267578125,  
467,5,77.66400146484375,248.17999267578125,AC52 CAB 
468,5,171.6199951171875,248.17999267578125,Ford 
469,5,272.69000244140625,248.17999267578125,Maxi Cab 
470,5,77.66400146484375,263.29998779296875,SF68 LGK 
471,5,171.6199951171875,263.29998779296875,Mercedes 
472,5,272.69000244140625,263.29998779296875,Benz 
473,5,77.66400146484375,278.45001220703125,DU19 KKB 
474,5,171.6199951171875,278.45001220703125,Vauxhall 
475,5,272.69000244140625,278.45001220703125,Vivaro Combi CDTi S/S 
476,5,77.66400146484375,293.45001220703125,GK16 XVP 
477,5,171.6199951171875,293.45001220703125,Volkswagen 
478,5,272.69000244140625,293.45001220703125,Transporter 
479,5,77.66400146484375,308.57000732421875,SF66 FXC 
480,5,171.6199951171875,308.57000732421875,Peugeot 
481,5,272.69000244140625,308.57000732421875,G9 
482,5,77.66400146484375,323.69000244140625,MK16 KLJ 
483,5,171.6199951171875,323.69000244140625,Vauxhall 
484,5,272.69000244140625,323.69000244140625,Vivaro 
485,5,77.66400146484375,338.6899719238281,SD63 DMY 
486,5,171.6199951171875,338.6899719238281,Peugeot 
487,5,272.69000244140625,338.6899719238281,Premier 
488,5,77.66400146484375,353.80999755859375,SF68 DYG 
489,5,171.6199951171875,353.80999755859375,Peugeot 
